id,name_ja,name_en,local_name,ingredient_family,base_ingredients,form,shape,processing,cooking_method,fermented,texture,region,country_area,served_with,staple_level,search_keywords,similar_foods,notes,source_url,confidence,review_status,production_volume_note,price_level,cultivation_ease,satiety_level,calories_kcal_per_100g,calorie_basis,deliciousness_level,sweetness_level,taste_profile,storage_duration,storage_method,popularity_level,metrics_source_url,metrics_confidence,metrics_note
277,ハッシュブラウン,Hash browns,Hash browns,tuber,potato,fried potato,細切り/焼き固め,細切り,焼く/揚げる,false,外はカリッと,North America,United States,"卵, 朝食",common_breakfast,"じゃがいも,朝食",ロスティ,細切りじゃがいもを焼く朝食料理,https://en.wikipedia.org/wiki/Hash_browns,0.55,needs_review,very_high_root_crop; see FAOSTAT,low,medium,high,260,fried prepared food estimate,subjective_medium,low,"mild, toasty",medium,cool dark ventilated place,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
278,フレンチフライ,French fries,French fries,tuber,potato,fried sticks,棒状,切る,揚げる,false,外はカリッと/中ほくほく,Global,Global,"塩, ソース",common_side,"じゃがいも,揚げる",トストーネス,棒状の揚げじゃがいも,https://en.wikipedia.org/wiki/French_fries,0.55,needs_review,very_high_root_crop; see FAOSTAT,low,medium,high,260,fried prepared food estimate,subjective_medium_high,low,mild,medium,cool dark ventilated place,global_common,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
279,ボイルドグリーンバナナ,Boiled green banana,Boiled green banana,fruit_starch,plantain,boiled fruit,塊,皮むき,茹でる,false,ほくほく,Caribbean/Africa,"Caribbean, West Africa","魚, 肉, ソース",primary_or_secondary,"プランテン,茹でる",プランテン,青いバナナを茹でる主食,https://en.wikipedia.org/wiki/Boiled_green_banana,0.55,needs_review,important_tropical_starch_fruit; see FAOSTAT bananas/plantains,medium,medium,medium,122,cooked plantain,subjective_medium_high,medium,sweet,short_prepared,eat fresh or refrigerate cooked portions,high_regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
280,マトケ,Matoke,Matoke,fruit_starch,plantain,stewed plantain,塊/煮込み,皮むき,蒸す/煮る,false,柔らかい/ほくほく,Africa,Uganda,"豆, 肉, ソース",primary_staple,"プランテン,ウガンダ",プランテン,調理用バナナの煮込み主食,https://en.wikipedia.org/wiki/Matoke,0.55,needs_review,important_tropical_starch_fruit; see FAOSTAT bananas/plantains,medium,medium,medium,122,cooked plantain,subjective_medium_high,medium,sweet,short_prepared,eat fresh or refrigerate cooked portions,high_regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
281,アロコ,Aloco,Alloco,fruit_starch,plantain,fried plantain,スライス,切る,揚げる,false,甘み/外は香ばしい,West Africa,Côte d’Ivoire,"ソース, 魚",common_side,"プランテン,揚げる,西アフリカ",トストーネス,熟したプランテンの揚げ物,https://en.wikipedia.org/wiki/Aloco,0.55,needs_review,important_tropical_starch_fruit; see FAOSTAT bananas/plantains,medium,medium,medium,260,fried prepared food estimate,subjective_medium,medium,sweet,short_medium,room temp until ripe; cooked short,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
282,ケレウェレ,Kelewele,Kelewele,fruit_starch,plantain,fried spiced plantain,角切り,香辛料,揚げる,false,甘辛い/香ばしい,West Africa,Ghana,"ピーナッツ, 肉",snack_or_side,"プランテン,揚げる,ガーナ",アロコ,スパイスをまぶした揚げプランテン,https://en.wikipedia.org/wiki/Kelewele,0.55,needs_review,important_tropical_starch_fruit; see FAOSTAT bananas/plantains,medium,medium,medium,260,fried prepared food estimate,subjective_medium,medium,"sweet, spiced",short_medium,room temp until ripe; cooked short,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
283,イサーンもち米,Isan sticky rice,Khao niao Isan,grain,glutinous rice,sticky rice,粒状,浸水,蒸す,false,もちもち,Southeast Asia,Thailand,"ラープ, ソムタム",primary_staple,"もち米,タイ,イサーン",カオニャオ,タイ東北部のもち米主食,https://en.wikipedia.org/wiki/Isan_sticky_rice,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium_high,low,mild,short_prepared,eat fresh or refrigerate cooked portions,high_regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
284,マンゴースティッキーライス,Mango sticky rice,Khao niao mamuang,grain,glutinous rice,sweet sticky rice,粒状,蒸す,蒸す,false,甘い/もちもち,Southeast Asia,Thailand,"マンゴー, ココナッツ",dessert_or_snack,"もち米,甘い,タイ",カオニャオ,甘いココナッツもち米,https://en.wikipedia.org/wiki/Mango_sticky_rice,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
285,カオトム,Khao tom,Khao tom,grain,rice,rice soup,粥/スープ,煮る,煮る,false,柔らかい,Southeast Asia,Thailand,"肉, 魚, 薬味",common_breakfast,"米,粥,タイ",粥,タイの米粥,https://en.wikipedia.org/wiki/Khao_tom,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,80,cooked porridge average,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
286,海南鶏飯,Hainanese chicken rice,Hainanese chicken rice,grain,rice,chicken rice,粒状,鶏油で炊く,炊く,false,香り/粒状,Southeast Asia,"Singapore, Malaysia","鶏肉, ソース",common_meal,"米,鶏飯,シンガポール",ご飯,鶏の出汁で炊いた米料理,https://en.wikipedia.org/wiki/Hainanese_chicken_rice,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
287,ナシカンダール,Nasi kandar,Nasi kandar,grain,rice,rice with curries,粒状,炊く,炊く,false,粒状/スパイス,Southeast Asia,Malaysia,"カレー, 肉, 野菜",common_meal,"米,カレー,マレーシア",ナシレマ,米に複数のカレーを添える料理,https://en.wikipedia.org/wiki/Nasi_kandar,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
288,カオパット,Thai fried rice,Khao phat,grain,rice,fried rice,粒状,炊く,炒める,false,香ばしい,Southeast Asia,Thailand,"卵, 野菜, 肉",common_meal,"米,炒飯,タイ",ナシゴレン,タイの炒飯,https://en.wikipedia.org/wiki/Thai_fried_rice,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,260,fried prepared food estimate,subjective_medium,low,mild,medium,dry grain in airtight container,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
289,チャーハン,Fried rice,Chahan,grain,rice,fried rice,粒状,炊く,炒める,false,香ばしい,East Asia,"China, Japan","卵, 肉, 野菜",common_meal,"米,炒飯",ナシゴレン,炊いた米を炒めた料理,https://en.wikipedia.org/wiki/Fried_rice,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,260,fried prepared food estimate,subjective_medium,low,mild,medium,dry grain in airtight container,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
290,天津飯,Tenshindon,Tenshindon,grain,rice,rice bowl,丼,炊く,炊く,false,柔らかい/ソース,East Asia,Japan,"卵, あん",common_meal,"米,丼,日本",ご飯,卵焼きとあんをのせる米料理,https://en.wikipedia.org/wiki/Tenshindon,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
291,カツ丼,Katsudon,Katsudon,grain,rice,rice bowl,丼,炊く,炊く,false,粒状/具入り,East Asia,Japan,"カツ, 卵",common_meal,"米,丼,日本",ご飯,米に揚げ物と卵をのせる料理,https://en.wikipedia.org/wiki/Katsudon,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
292,牛丼,Gyudon,Gyudon,grain,rice,rice bowl,丼,炊く,炊く,false,粒状/汁気,East Asia,Japan,"牛肉, 玉ねぎ",common_meal,"米,丼,日本",ご飯,牛肉煮を米にのせる料理,https://en.wikipedia.org/wiki/Gyudon,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
293,海鮮丼,Kaisendon,Kaisendon,grain,rice,rice bowl,丼,炊く,そのまま,false,粒状/具入り,East Asia,Japan,"魚介, 海苔",common_meal,"米,丼,日本,魚",寿司飯,魚介を米にのせる料理,https://en.wikipedia.org/wiki/Kaisendon,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
294,ドリア,Doria,Doria,grain,rice,rice gratin,焼き皿,炊く/ソース,焼く,false,クリーミー,East Asia/Europe,Japan,"ホワイトソース, チーズ",common_meal,"米,焼く,グラタン",リゾット,米をソースと焼く洋食,https://en.wikipedia.org/wiki/Doria,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,"mild, toasty",short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
295,オムライス,Omurice,Omurice,grain,rice,omelet rice,包み/粒状,炒める,炒める,false,柔らかい/ケチャップ,East Asia,Japan,"卵, ケチャップ",common_meal,"米,卵,日本",チャーハン,炒めた米を卵で包む料理,https://en.wikipedia.org/wiki/Omurice,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
296,カレーライス,Japanese curry rice,Kare raisu,grain,rice,rice with curry,粒状,炊く,炊く,false,ソース/粒状,East Asia,Japan,"カレー, 肉, 野菜",common_meal,"米,カレー,日本",ビリヤニ,米にカレーをかける料理,https://en.wikipedia.org/wiki/Japanese_curry_rice,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
297,ドライカレー,Dry curry,Dry curry,grain,rice,spiced fried rice,粒状,炒める,炒める,false,スパイス/粒状,East Asia,Japan,"肉, 野菜",common_meal,"米,カレー,炒める",カレーライス,カレー風味の炒め米料理,https://en.wikipedia.org/wiki/Dry_curry,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,260,fried prepared food estimate,subjective_medium,low,mild,medium,dry grain in airtight container,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
298,タコライス,Taco rice,Taco rice,grain,rice,rice bowl,粒状,炊く,炊く,false,粒状/スパイス,East Asia,Japan,"ひき肉, 野菜, チーズ",common_meal,"米,沖縄,タコス",タコス,タコス具材を米にのせる料理,https://en.wikipedia.org/wiki/Taco_rice,0.55,needs_review,very_high_global_crop; see FAOSTAT,medium,medium,medium,130,cooked,subjective_medium,low,mild,short_prepared,eat fresh or refrigerate cooked portions,regional,https://fdc.nal.usda.gov/; https://www.fao.org/faostat/; https://www.fao.org/giews/food-prices/price-tool/en/,0.35,"Coarse starter estimate. Verify calories, prices, production and storage before product use."
